,x,,,
7688,7.773260629,,,
7689,11.56466242,,,
7690,9.017902955,,,
7691,9.68092475,,,
7692,10.55464649,,,
7693,7.044798447,,,
7694,8.869413987,,,
7695,9.332511959,,,
7696,8.007499742,,,
7697,9.473066684,,,
7698,9.038420149,,,
7699,12.39180785,,,
7700,8.13579716,,,
7701,11.30858246,,,
7702,10.92992512,,,
7703,10.49585243,,,
7704,8.730713416,,,
7705,6.830332728,,,
7706,12.69105569,,,
7707,9.897617291,,,
7708,11.21055521,,,
7709,8.685142137,,,
7710,10.00326078,,,
7711,9.452554049,,,
7712,9.313070822,,,
7713,9.364255809,,,
7714,9.314009082,,,
7715,10.54875905,,,
7716,9.846890358,,,
7717,8.226770574,,,
7718,7.149050359,,,
7719,11.4226743,,,
7720,9.784532478,,,
7721,13.33402323,,,
7722,11.26111863,,,
7723,9.257405596,,,
7724,13.03059766,,,
7725,12.19719243,,,
7726,8.851581967,,,
7727,10.01407542,,,
7728,4.36784842,,,
7729,10.65598038,,,
7730,9.166721145,,,
7731,6.157688123,,,
7732,6.49162983,,,
7733,8.517297876,,,
7734,11.30740255,,,
7735,8.498649783,,,
7736,10.6603205,,,
7737,13.0576243,,,
7738,10.15864829,,,
7739,10.07128823,,,
7740,10.81760628,,,
7741,9.729965728,,,
7742,8.09510184,,,
7743,11.92124584,,,
7744,10.45566277,,,
7745,9.321106384,,,
7746,11.92562617,,,
7747,13.01166298,,,
7748,3.873242854,,,
7749,8.734945813,,,
7750,8.639250133,,,
7751,8.150530672,,,
7752,8.063111855,,,
7753,11.28523567,,,
7754,10.12530694,,,
7755,9.182617179,,,
7756,5.388785903,,,
7757,9.968053756,,,
7758,12.09230229,,,
7759,5.08539371,,,
7760,9.365251478,,,
7761,11.07791984,,,
7762,11.92794689,,,
7763,7.969153897,,,
7764,10.27776506,,,
7765,8.384984097,,,
7766,11.4456785,,,
7767,12.26024246,,,
7768,10.39040718,,,
7769,8.64258741,,,
7770,9.949911403,,,
7771,6.77959824,,,
7772,8.67800004,,,
7773,10.13761599,,,
7774,9.163482431,,,
7775,9.258808577,,,
7776,7.948161957,,,
7777,10.71581156,,,
7778,11.7990061,,,
7779,10.67623642,,,
7780,7.564817091,,,
7781,11.7749683,,,
7782,13.06150464,,,
7783,6.111397329,,,
7784,7.845959498,,,
7785,6.879750022,,,
7786,8.672766643,,,
7787,7.773564427,,,
7788,8.100156911,,,
7789,8.660894874,,,
7790,8.12324357,,,
7791,9.063706145,,,
7792,7.127764837,,,
7793,5.035476779,,,
7794,9.859728334,,,
7795,10.82246986,,,
7796,7.969062569,,,
7797,8.976032998,,,
7798,9.711516224,,,
7799,8.88627202,,,
7800,8.658624284,,,
7801,9.698720223,,,
7802,6.656277061,,,
7803,10.24060257,,,
7804,11.1788353,,,
7805,11.67825012,,,
7806,9.094408527,,,
7807,7.264217065,,,
7808,10.37728211,,,
7809,7.249016429,,,
7810,9.994833409,,,
7811,10.51899818,,,
7812,10.12279213,,,
7813,12.2337736,,,
7814,9.551229231,,,
7815,7.313985304,,,
7816,9.414818321,,,
7817,8.709949255,,,
7818,8.596996761,,,
7819,9.062556364,,,
7820,11.29520318,,,
7821,4.702742782,,,
7822,6.222069568,,,
7823,8.047405669,,,
7824,7.510085171,,,
7825,10.2862565,,,
7826,9.816017773,,,
7827,7.824505224,,,
7828,10.56684533,,,
7829,11.33081075,,,
7830,9.378848945,,,
7831,9.771477357,,,
7832,7.546013015,,,
7833,9.017246875,,,
7834,8.538169846,,,
7835,6.409632772,,,
7836,10.91016961,,,
7837,10.66879743,,,
7838,9.126065826,,,
7839,6.280136339,,,
7840,11.55475571,,,
7841,10.77740488,,,
7842,7.471752027,,,
7843,10.76658252,,,
7844,9.399533846,,,
7845,8.189697226,,,
7846,8.820647812,,,
7847,11.06319146,,,
7848,9.564717209,,,
7849,8.188043445,,,
7850,7.36099121,,,
7851,8.558157965,,,
7852,10.7211491,,,
7853,6.924336501,,,
7854,9.200726901,,,
7855,8.879079204,,,
7856,9.878948561,,,
7857,9.260783679,,,
7858,9.790407769,,,
7859,13.67358868,,,
7860,7.881736205,,,
7861,9.601250456,,,
7862,7.908158902,,,
7863,6.522297344,,,
7864,10.83277935,,,
7865,12.24870717,,,
7866,6.227776124,,,
7867,9.313610174,,,
7868,10.50161507,,,
7869,15.32928653,,,
7870,7.630487878,,,
7871,10.83667985,,,
7872,8.280566742,,,
7873,10.95024358,,,
7874,9.525201307,,,
7875,9.690450259,,,
7876,8.744803696,,,
7877,10.23259457,,,
7878,11.20624388,,,
7879,9.110219586,,,
7880,7.969571672,,,
7881,9.132618543,,,
7882,11.82493779,,,
7883,10.78898152,,,
7884,10.90508504,,,
7885,11.75858484,,,
7886,11.30808537,,,
7887,10.98610934,,,
7888,8.212430994,,,
7889,8.733033906,,,
7890,9.972163575,,,
7891,9.318773026,,,
7892,8.282429157,,,
7893,11.88130321,,,
7894,8.264797524,,,
7895,10.04735097,,,
7896,7.359920792,,,
7897,9.301399212,,,
7898,7.656363472,,,
7899,9.365270038,,,
7900,10.38055468,,,
7901,12.19214447,,,
7902,8.244633963,,,
7903,9.052761262,,,
7904,11.79094977,,,
7905,9.634153126,,,
7906,8.248704031,,,
7907,7.803234501,,,
7908,8.621469051,,,
7909,10.87577616,,,
7910,12.68300058,,,
7911,11.20119571,,,
7912,10.22133772,,,
7913,9.106877711,,,
7914,8.391525932,,,
7915,8.256495962,,,
7916,10.79620249,,,
7917,8.678957998,,,
7918,9.289118058,,,
7919,9.751917523,,,
7920,9.595000639,,,
7921,9.507386661,,,
7922,10.01986697,,,
7923,8.221252898,,,
7924,7.88913317,,,
7925,7.198853627,,,
7926,10.2310177,,,
7927,11.65227477,,,
7928,7.346677734,,,
7929,11.43645909,,,
7930,9.503311335,,,
7931,7.398637704,,,
7932,10.46291449,,,
7933,7.209569761,,,
7934,5.628258564,,,
7935,9.891282499,,,
7936,10.56707928,,,
7937,10.53611003,,,
7938,9.684336802,,,
7939,9.426981362,,,
7940,9.53740385,,,
7941,10.57840025,,,
7942,10.849088,,,
7943,8.080194556,,,
7944,9.002934072,,,
7945,10.93788988,,,
7946,9.697425379,,,
7947,6.844142224,,,
7948,13.1381947,,,
7949,11.17162178,,,
7950,7.838135602,,,
7951,11.26132988,,,
7952,9.111871846,,,
7953,9.823130111,,,
7954,10.9217445,,,
7955,8.115152249,,,
7956,13.19591789,,,
7957,6.824826135,,,
7958,8.270261359,,,
7959,4.454613195,,,
7960,12.76753346,,,
7961,10.85590381,,,
7962,10.56217048,,,
7963,9.888648691,,,
7964,9.768847056,,,
7965,9.471701561,,,
7966,7.343347805,,,
7967,8.581955828,,,
7968,10.89064991,,,
7969,6.683371274,,,
7970,12.24954668,,,
7971,7.87345772,,,
7972,11.54414489,,,
7973,12.14029769,,,
7974,9.830588512,,,
7975,12.0778326,,,
7976,7.327727843,,,
7977,10.38199584,,,
7978,12.16829432,,,
7979,12.39410637,,,
7980,12.69051319,,,
7981,8.013873909,,,
7982,8.982788334,,,
7983,9.481424658,,,
7984,8.968260794,,,
7985,10.12400045,,,
7986,8.414086508,,,
7987,9.439286364,,,
7988,9.553274064,,,
7989,10.21810922,,,
7990,9.01445239,,,
7991,10.61453896,,,
7992,9.376474615,,,
7993,5.907129992,,,
7994,7.224087898,,,
7995,12.52560665,,,
7996,11.18556672,,,
7997,10.53986083,,,
7998,9.529223612,,,
7999,10.09217174,,,
8000,9.781143459,,,
8001,9.933474727,,,
8002,12.55497536,,,
8003,8.731611085,,,
8004,14.20410694,,,
8005,11.47369097,,,
8006,11.27310483,,,
8007,10.00102524,,,
8008,6.983867267,,,
8009,10.50977077,,,
8010,6.265438116,,,
8011,12.68965887,,,
8012,11.93754911,,,
8013,11.98821985,,,
8014,10.82314664,,,
8015,9.11076393,,,
8016,9.704831237,,,
8017,8.40476093,,,
8018,10.73869871,,,
8019,8.61918021,,,
8020,8.531126584,,,
8021,10.09003983,,,
8022,11.0193764,,,
8023,11.53746066,,,
8024,8.820306352,,,
8025,8.377345683,,,
8026,4.993909242,,,
8027,9.164520799,,,
8028,7.738849735,,,
8029,8.63859309,,,
8030,8.168136997,,,
8031,10.31885973,,,
8032,9.220595893,,,
8033,6.712374449,,,
8034,8.296566576,,,
8035,7.264027709,,,
8036,11.41111945,,,
8037,5.805566792,,,
8038,9.690628041,,,
8039,9.272136169,,,
8040,6.554409785,,,
8041,9.438772801,,,
8042,6.895824559,,,
8043,6.715434832,,,
8044,8.779559843,,,
8045,7.038047798,,,
8046,12.78778734,,,
8047,9.093885925,,,
8048,5.546921138,,,
8049,7.268669874,,,
8050,4.565200271,,,
8051,5.312684166,,,
8052,9.273057481,,,
8053,6.87039609,,,
8054,9.066729557,,,
8055,9.544490153,,,
8056,9.240018545,,,
8057,8.12832321,,,
8058,8.293388587,,,
8059,7.888983102,,,
8060,5.700198639,,,
8061,6.909322215,,,
8062,9.0241386,,,
8063,7.24436854,,,
8064,7.128125949,,,
8065,9.365561932,,,
8066,9.010891992,,,
8067,10.30659588,,,
8068,8.275963333,,,
8069,4.222535528,,,
8070,10.94318567,,,
8071,10.02880578,,,
8072,9.261500664,,,
8073,10.76905664,,,
8074,7.41073298,,,
8075,9.413588392,,,
8076,11.98735775,,,
8077,12.63450084,,,
8078,8.20700205,,,
8079,10.1601877,,,
8080,7.905986123,,,
8081,7.371922086,,,
8082,9.995831908,,,
8083,9.516877095,,,
8084,10.35681746,,,
8085,8.459381567,,,
8086,10.84549603,,,
8087,8.498175548,,,
8088,11.11504529,,,
8089,13.55018752,,,
8090,9.26353799,,,
8091,9.713145789,,,
8092,11.68840685,,,
8093,11.19292559,,,
8094,9.481458403,,,
8095,13.88731316,,,
8096,7.466260338,,,
8097,8.620175899,,,
8098,12.41070592,,,
8099,9.600080094,,,
8100,11.42979768,,,
8101,10.31598191,,,
8102,10.39199414,,,
8103,13.09809142,,,
8104,6.55224272,,,
8105,11.96005281,,,
8106,10.53249592,,,
8107,8.151404545,,,
8108,9.137307045,,,
8109,10.14745443,,,
8110,12.67782824,,,
8111,8.231105191,,,
8112,11.11302945,,,
8113,9.756128208,,,
8114,5.996583551,,,
8115,11.59802549,,,
8116,10.86676817,,,
8117,7.221388554,,,
8118,9.434669052,,,
8119,11.13843506,,,
8120,9.0928427,,,
8121,9.564030929,,,
8122,10.52869319,,,
8123,11.6577307,,,
8124,13.24293769,,,
8125,6.7357981,,,
8126,7.941163285,,,
8127,10.30415128,,,
8128,8.403088314,,,
8129,9.558980021,,,
8130,13.06046976,,,
8131,10.60897566,,,
8132,10.34427879,,,
8133,6.225775052,,,
8134,6.220444722,,,
8135,8.531824185,,,
8136,9.118420917,,,
8137,10.47367225,,,
8138,8.387272182,,,
8139,9.047968666,,,
8140,6.908405233,,,
8141,12.5047977,,,
8142,11.9325322,,,
8143,10.88399379,,,
8144,6.973858142,,,
8145,11.59426341,,,
8146,13.25116654,,,
8147,6.286919573,,,
8148,9.4680292,,,
8149,10.3078161,,,
8150,7.170602855,,,
8151,11.56601758,,,
8152,15.3389573,,,
8153,10.73688141,,,
8154,8.849328989,,,
8155,7.700787773,,,
8156,8.142228306,,,
8157,11.11131229,,,
8158,9.261640931,,,
8159,15.91408261,,,
8160,9.867885326,,,
8161,8.675502859,,,
8162,7.635600563,,,
8163,11.66347659,,,
8164,9.288004937,,,
8165,10.29305021,,,
8166,7.452815673,,,
8167,10.58942228,,,
8168,11.55769056,,,
8169,9.529601936,,,
8170,8.667300271,,,
8171,13.08597697,,,
8172,10.35528976,,,
8173,6.300212854,,,
8174,10.17991564,,,
8175,6.94662153,,,
8176,10.21070232,,,
8177,12.43314659,,,
8178,11.12595289,,,
8179,9.688675145,,,
8180,6.854379466,,,
8181,9.65187078,,,
8182,9.174104342,,,
8183,2.816428558,,,
8184,15.06390903,,,
8185,11.46688905,,,
8186,13.58182312,,,
8187,11.21998193,,,
8188,10.96451478,,,
8189,8.202003724,,,
8190,11.09902821,,,
8191,11.64306182,,,
8192,13.50824612,,,
8193,10.12386305,,,
8194,8.443308179,,,
8195,10.18996292,,,
8196,8.66067203,,,
8197,7.51409475,,,
8198,11.43628625,,,
8199,9.74894638,,,
8200,7.328162264,,,
8201,6.633352128,,,
8202,9.869846,,,
8203,11.1933901,,,
8204,12.11252728,,,
8205,12.3261808,,,
8206,10.06128508,,,
8207,6.017479813,,,
8208,10.05285834,,,
8209,8.271697722,,,
8210,10.29534423,,,
8211,7.264952876,,,
8212,5.567639772,,,
8213,9.03310355,,,
8214,9.802072406,,,
8215,10.37820552,,,
8216,11.00553323,,,
8217,11.37490398,,,
8218,8.604080338,,,
8219,12.45936761,,,
8220,10.01790749,,,
8221,9.296603492,,,
8222,11.78536662,,,
8223,6.332967465,,,
8224,12.59416583,,,
8225,10.23981746,,,
8226,5.562409557,,,
8227,11.87626534,,,
8228,8.261195415,,,
8229,10.35016636,,,
8230,9.145461591,,,
8231,11.12211086,,,
8232,11.62484695,,,
8233,9.701309605,,,
8234,9.761294386,,,
8235,11.18395971,,,
8236,11.66441646,,,
8237,9.119287681,,,
8238,7.161768813,,,
8239,9.005602275,,,
8240,9.710417098,,,
8241,7.96952689,,,
8242,11.70196853,,,
8243,8.755709734,,,
8244,10.00231224,,,
8245,12.69007101,,,
8246,11.75569774,,,
8247,10.84651451,,,
8248,7.659936095,,,
8249,9.45051351,,,
8250,10.01196647,,,
8251,9.678798541,,,
8252,9.35690031,,,
8253,8.23197963,,,
8254,10.80000039,,,
8255,9.969735195,,,
8256,11.39215071,,,
8257,9.758014103,,,
8258,9.031416101,,,
8259,8.474517828,,,
8260,6.781475201,,,
8261,8.511907747,,,
8262,10.40948222,,,
8263,9.985942295,,,
8264,7.788261548,,,
8265,8.91363479,,,
8266,7.339081017,,,
8267,11.04057548,,,
8268,13.25288004,,,
8269,8.165387277,,,
8270,9.812559404,,,
8271,8.204473546,,,
8272,9.399751695,,,
8273,8.475788733,,,
8274,10.97054171,,,
8275,9.257285571,,,
8276,10.34857481,,,
8277,11.10959073,,,
8278,9.668333281,,,
8279,4.626459974,,,
8280,4.463089161,,,
8281,11.56602043,,,
8282,8.312597064,,,
8283,10.44395943,,,
8284,8.936668879,,,
8285,10.3118655,,,
8286,9.658694058,,,
8287,10.95297385,,,
8288,11.2634703,,,
8289,13.47926213,,,
8290,10.68471283,,,
8291,5.737185582,,,
8292,9.228207308,,,
8293,7.901526119,,,
8294,4.31004743,,,
8295,6.557646813,,,
8296,7.429663328,,,
8297,10.27821659,,,
8298,6.783090362,,,
8299,8.170203095,,,
8300,8.562971679,,,
8301,9.605206534,,,
8302,11.32580113,,,
8303,10.84032656,,,
8304,7.332897829,,,
8305,7.292212526,,,
8306,12.37704069,,,
8307,8.129973198,,,
8308,8.01735051,,,
8309,9.917801198,,,
8310,16.28936703,,,
8311,11.66213509,,,
8312,7.806636607,,,
8313,10.04981949,,,
8314,10.37969609,,,
8315,6.148021219,,,
8316,7.986148149,,,
8317,10.48298418,,,
8318,6.475280597,,,
8319,8.385155075,,,
8320,8.773175582,,,
8321,10.03451611,,,
8322,13.744886,,,
8323,10.86446045,,,
8324,7.496544741,,,
8325,7.925358552,,,
8326,8.801769257,,,
8327,9.998353149,,,
8328,10.71358012,,,
8329,10.262818,,,
8330,9.487474499,,,
8331,10.64895017,,,
8332,6.796063153,,,
8333,9.171416182,,,
8334,10.72713545,,,
8335,8.443657641,,,
8336,12.47165467,,,
8337,7.267239699,,,
8338,10.62227159,,,
8339,9.094386743,,,
8340,7.806365389,,,
8341,9.783967975,,,
8342,9.369244481,,,
8343,9.760166096,,,
8344,11.71042443,,,
8345,9.110176216,,,
8346,10.03869505,,,
8347,10.3052159,,,
8348,10.43412076,,,
8349,5.655830322,,,
8350,9.323769936,,,
8351,8.747451868,,,
8352,6.509237465,,,
8353,9.29493491,,,
8354,8.203522299,,,
8355,10.67376936,,,
8356,9.837886094,,,
8357,11.66108965,,,
8358,10.12647902,,,
8359,9.878527904,,,
8360,9.911509585,,,
8361,8.721940178,,,
8362,5.441992601,,,
8363,9.548900251,,,
8364,10.58400543,,,
8365,9.730151882,,,
8366,8.797138195,,,
8367,10.76029509,,,
8368,6.641508591,,,
8369,6.198394608,,,
8370,7.192285452,,,
8371,10.61350363,,,
8372,8.903838521,,,
8373,9.986322632,,,
8374,12.44150897,,,
8375,6.827947336,,,
8376,8.953628693,,,
8377,9.08607044,,,
8378,6.555498226,,,
8379,7.314929266,,,
8380,8.969800769,,,
8381,10.51207661,,,
8382,10.461214,,,
8383,11.51037652,,,
8384,6.090272845,,,
8385,5.852953011,,,
8386,11.09211567,,,
8387,7.835535569,,,
8388,11.92681329,,,
8389,10.53401371,,,
8390,10.08061067,,,
8391,11.46533833,,,
8392,12.30705835,,,
8393,10.64764137,,,
8394,11.6323035,,,
8395,7.703870466,,,
8396,7.729941083,,,
8397,9.493507178,,,
8398,11.09977786,,,
8399,11.40326903,,,
8400,8.651187384,,,
8401,9.619127588,,,
8402,9.825933396,,,
8403,12.55928965,,,
8404,12.1906501,,,
8405,12.49655972,,,
8406,8.944743653,,,
8407,7.466359109,,,
8408,9.399164762,,,
8409,11.30967766,,,
8410,7.28711704,,,
8411,7.647065292,,,
8412,7.227670442,,,
8413,8.523036464,,,
8414,10.30010259,,,
8415,7.911862201,,,
8416,9.506559072,,,
8417,8.359005064,,,
8418,9.254497818,,,
8419,10.36076627,,,
8420,9.163838727,,,
8421,11.36165555,,,
8422,13.86216205,,,
8423,7.991954783,,,
8424,10.50425466,,,
8425,10.83712272,,,
8426,4.412671701,,,
8427,7.03448241,,,
8428,11.06117376,,,
8429,12.72870465,,,
8430,10.43009457,,,
8431,11.15795649,,,
8432,11.87615786,,,
8433,13.00592371,,,
8434,8.208350374,,,
8435,7.674064096,,,
8436,8.037782863,,,
8437,10.90326347,,,
8438,9.730652226,,,
8439,8.06660572,,,
8440,10.90637209,,,
8441,11.27790653,,,
8442,8.279382875,,,
8443,9.539174559,,,
8444,9.578995278,,,
8445,9.801177017,,,
8446,10.98874809,,,
8447,9.237596894,,,
8448,10.59339014,,,
8449,7.710988038,,,
8450,9.431410467,,,
8451,9.923623844,,,
8452,12.93391095,,,
8453,8.051737989,,,
8454,9.704142637,,,
8455,12.02738229,,,
8456,11.37408078,,,
8457,6.391678916,,,
8458,11.82256933,,,
8459,9.722046192,,,
8460,11.08920119,,,
8461,8.997137419,,,
8462,9.347862317,,,
8463,8.248610436,,,
8464,6.280959646,,,
8465,10.44782133,,,
8466,11.36089268,,,
8467,10.11372631,,,
8468,10.02159769,,,
8469,11.68222153,,,
8470,8.0948613,,,
8471,14.55716743,,,
8472,14.76708313,,,
8473,9.136912131,,,
8474,7.876483532,,,
8475,10.52065525,,,
8476,8.320701505,,,
8477,8.635147267,,,
8478,8.204585345,,,
8479,7.906484165,,,
8480,11.57665983,,,
8481,11.77077595,,,
8482,7.481745617,,,
8483,8.368401773,,,
8484,10.68457429,,,
8485,9.061319081,,,
8486,4.371937705,,,
8487,8.917758954,,,
8488,9.913845462,,,
8489,9.570891696,,,
8490,8.156738928,,,
8491,10.14206537,,,
8492,6.760920522,,,
8493,8.606249012,,,
8494,7.847627669,,,
8495,12.37656253,,,
8496,10.72167489,,,
8497,7.869355724,,,
8498,9.602807299,,,
8499,8.564309542,,,
8500,8.015240457,,,
8501,6.328334587,,,
8502,9.397207416,,,
8503,7.464478682,,,
8504,11.78787075,,,
8505,9.605238026,,,
8506,11.03464661,,,
8507,13.10494607,,,
8508,9.544623238,,,
8509,11.17154924,,,
8510,11.1455016,,,
8511,9.233778066,,,
8512,8.381321899,,,
8513,5.885236142,,,
8514,9.589187875,,,
8515,12.46023013,,,
8516,9.2985463,,,
8517,8.077587847,,,
8518,9.869672929,,,
8519,11.26928228,,,
8520,6.069067634,,,
8521,9.032421394,,,
8522,9.362205088,,,
8523,7.573153082,,,
8524,11.30432358,,,
8525,8.392583794,,,
8526,7.842094607,,,
8527,6.757116757,,,
8528,13.31156368,,,
8529,7.893484915,,,
8530,9.540658067,,,
8531,12.77291152,,,
8532,8.343232805,,,
8533,10.63069151,,,
8534,8.395330045,,,
8535,8.722191712,,,
8536,7.812680213,,,
8537,10.04881866,,,
8538,12.54965815,,,
8539,8.589219708,,,
8540,10.25859717,,,
8541,11.03445332,,,
8542,12.14743173,,,
8543,10.61264801,,,
8544,10.82225959,,,
8545,9.265718589,,,
8546,9.421370954,,,
8547,9.477710838,,,
8548,11.75583185,,,
8549,8.731361215,,,
8550,8.973425403,,,
8551,10.92845718,,,
8552,9.067543848,,,
8553,10.08735969,,,
8554,11.1195843,,,
8555,9.968341424,,,
8556,11.98849282,,,
8557,14.23250638,,,
8558,5.557112866,,,
8559,8.972172551,,,
8560,11.03389607,,,
8561,9.106992718,,,
8562,9.889618796,,,
8563,11.50453668,,,
8564,9.255400626,,,
8565,11.0901777,,,
8566,9.146915354,,,
8567,8.513689736,,,
8568,8.418432599,,,
8569,11.51138741,,,
8570,9.157496448,,,
8571,7.370055297,,,
8572,10.49352548,,,
8573,5.006742133,,,
8574,8.60201047,,,
8575,12.66381743,,,
8576,6.21682657,,,
8577,10.23886658,,,
8578,12.04287113,,,
8579,11.49359391,,,
8580,9.666736924,,,
8581,12.18668119,,,
8582,9.355406758,,,
8583,10.35690054,,,
8584,11.36029178,,,
8585,9.451624139,,,
8586,10.39243874,,,
8587,5.350346436,,,
8588,8.333637575,,,
8589,8.127772404,,,
8590,12.55176185,,,
8591,8.411942981,,,
8592,8.964188398,,,
8593,5.027042137,,,
8594,10.84392559,,,
8595,10.662469,,,
8596,8.671073658,,,
8597,9.481060313,,,
8598,12.28624394,,,
8599,5.581163455,,,
8600,5.406749943,,,
8601,10.60916955,,,
8602,9.954099731,,,
8603,8.582322593,,,
8604,6.609230996,,,
8605,6.422380011,,,
8606,10.25888991,,,
8607,10.48193681,,,
8608,11.51856377,,,
8609,11.171197,,,
8610,10.58793377,,,
8611,10.91547002,,,
8612,6.751625488,,,
8613,8.917129252,,,
8614,9.508488867,,,
8615,8.960682699,,,
8616,8.331795904,,,
8617,10.9693177,,,
8618,6.721914108,,,
8619,14.18117765,,,
8620,9.032510088,,,
8621,8.823335385,,,
8622,9.096873081,,,
8623,9.009157205,,,
8624,5.834597962,,,
8625,13.03761826,,,
8626,6.166558958,,,
8627,8.848762149,,,
8628,9.639307347,,,
8629,11.86751856,,,
8630,14.05228016,,,
8631,8.226371294,,,
8632,9.716035417,,,
8633,10.2151259,,,
8634,11.39541259,,,
8635,9.380773668,,,
8636,12.4281515,,,
8637,10.54252339,,,
8638,14.10833139,,,
8639,12.83226856,,,
8640,10.57522921,,,
8641,9.094014895,,,
8642,10.67700071,,,
8643,9.340338151,,,
8644,11.75331723,,,
8645,9.570301197,,,
8646,7.045468585,,,
8647,12.28258727,,,
8648,9.053365644,,,
8649,8.736874417,,,
8650,4.701347965,,,
8651,11.02034946,,,
8652,9.162105131,,,
8653,14.19187961,,,
8654,9.388746311,,,
8655,6.524650307,,,
8656,9.419871873,,,
8657,8.953719552,,,
8658,10.36766191,,,
8659,5.412390985,,,
8660,13.41728516,,,
8661,7.821384811,,,
8662,5.299112211,,,
8663,12.03861097,,,
8664,11.4087391,,,
8665,10.93933625,,,
8666,10.42799948,,,
8667,8.319448388,,,
8668,7.898717499,,,
8669,8.346531377,,,
8670,9.373776341,,,
8671,8.207523244,,,
8672,5.198610526,,,
8673,8.908792167,,,
8674,6.519333464,,,
8675,8.147214267,,,
8676,11.61324451,,,
8677,9.165727825,,,
8678,10.76443624,,,
8679,5.795619801,,,
8680,11.38207835,,,
8681,5.127101673,,,
8682,11.54701659,,,
8683,8.400113012,,,
8684,12.18504963,,,
8685,8.356808049,,,
8686,8.771581023,,,
8687,5.16975335,,,
8688,6.853258017,,,
8689,9.478524609,,,
8690,11.9641406,,,
8691,10.78582588,,,
8692,8.394624014,,,
8693,8.280436361,,,
8694,10.30575731,,,
8695,8.246286459,,,
8696,5.826399684,,,
8697,9.441363065,,,
8698,7.883201578,,,
8699,11.94459078,,,
8700,8.500803397,,,
8701,2.155941896,,,
8702,12.69067253,,,
8703,10.35993015,,,
8704,10.99561847,,,
8705,8.151891875,,,
8706,9.506232641,,,
8707,9.293132819,,,
8708,10.95023328,,,
8709,12.15657466,,,
8710,10.20693114,,,
8711,8.313773762,,,
8712,9.042566564,,,
8713,6.74352237,,,
8714,16.28280527,,,
8715,8.581233913,,,
8716,6.764215821,,,
8717,9.136816233,,,
8718,10.0931047,,,
8719,9.666615756,,,
8720,14.59681809,,,
8721,6.634962456,,,
8722,9.249815455,,,
8723,11.37520496,,,
8724,9.811071653,,,
8725,10.08291046,,,
8726,10.82005957,,,
8727,9.724109938,,,
8728,10.64984097,,,
8729,13.82346543,,,
8730,7.679466388,,,
8731,7.294541029,,,
8732,9.376118199,,,
8733,13.9343095,,,
8734,10.47010846,,,
8735,9.90335641,,,
8736,8.945712988,,,
8737,7.953960312,,,
8738,9.106932091,,,
8739,8.308123711,,,
8740,9.610651765,,,
8741,12.58815515,,,
8742,8.624997268,,,
8743,9.423016312,,,
8744,6.969437137,,,
8745,7.629180797,,,
8746,5.632278274,,,
8747,12.3695194,,,
8748,6.232070637,,,
8749,8.922440019,,,
8750,6.133469924,,,
8751,6.867275931,,,
8752,7.722728997,,,
8753,9.477125872,,,
8754,9.633684639,,,
8755,10.82157208,,,
8756,14.74499583,,,
8757,5.369143763,,,
8758,13.23822736,,,
8759,7.169221992,,,
8760,12.40035864,,,
8761,10.42174571,,,
8762,11.35703689,,,
8763,7.849101794,,,
8764,8.158257036,,,
8765,9.115387732,,,
8766,11.58978261,,,
8767,14.76488517,,,
8768,12.02535887,,,
8769,9.601610743,,,
8770,12.56195979,,,
8771,10.93731831,,,
8772,7.449899678,,,
8773,12.57774283,,,
8774,7.122106738,,,
8775,11.41968775,,,
8776,8.303676948,,,
8777,8.941138761,,,
8778,6.422249411,,,
8779,5.617704899,,,
8780,12.51460978,,,
8781,6.776100788,,,
8782,10.22522207,,,
8783,11.67804236,,,
8784,9.241065384,,,
8785,6.128862551,,,
8786,6.93126795,,,
8787,11.67568155,,,
8788,7.389681643,,,
8789,8.866449875,,,
8790,11.54187103,,,
8791,12.25570026,,,
8792,11.83516053,,,
8793,11.06911554,,,
8794,8.04354602,,,
8795,10.78878536,,,
8796,7.8201574,,,
8797,10.15137342,,,
8798,8.896022861,,,
8799,11.22230173,,,
8800,8.925765925,,,
8801,7.906060344,,,
8802,10.57589094,,,
8803,11.63854934,,,
8804,6.052343754,,,
8805,9.627353908,,,
8806,12.04385434,,,
8807,10.15114723,,,
8808,6.917375036,,,
8809,9.130020289,,,
8810,6.895802117,,,
8811,8.470220163,,,
8812,7.747858473,,,
8813,7.983141624,,,
8814,7.301782639,,,
8815,9.050509825,,,
8816,9.832053615,,,
8817,9.499384623,,,
8818,10.87808244,,,
8819,13.88858523,,,
8820,13.47198263,,,
8821,9.946595754,,,
8822,9.393308775,,,
8823,9.555264272,,,
8824,7.464159508,,,
8825,11.11955167,,,
8826,5.442786139,,,
8827,11.29932707,,,
8828,8.395565212,,,
8829,9.256457577,,,
8830,12.23714205,,,
8831,6.429505336,,,
8832,8.644618824,,,
8833,9.069546339,,,
8834,8.283555698,,,
8835,12.02623461,,,
8836,11.76165577,,,
8837,10.39825794,,,
8838,9.942542755,,,
8839,11.13011487,,,
8840,9.473085188,,,
8841,10.86051945,,,
8842,11.80314776,,,
8843,7.304651045,,,
8844,9.426430277,,,
8845,9.993619221,,,
8846,7.348086753,,,
8847,8.560773278,,,
8848,12.11961885,,,
8849,12.49453054,,,
8850,10.22584134,,,
8851,9.265429917,,,
8852,6.963877596,,,
8853,10.67575764,,,
